17,17,132
17,17,11062
17,17,21232
17,17,56008
17,17,68972
17,17,79758
17,17,80169
17,17,92069
18,18,3320
18,18,4967
18,18,16633
18,18,24794
18,18,28297
18,18,36453
18,18,39937
18,18,41212
18,18,45163
18,18,54060
18,18,58703
18,18,67419
19,19,1284
19,19,5011
19,19,47081
19,19,76950
19,19,85384
19,19,95653
19,19,96613
20,20,33208
20,20,45370
20,20,45918
20,20,69839
20,20,74213
20,20,93551
21,21,2109
21,21,26575
21,21,79646
21,21,97254
22,22,571
22,22,16923
22,22,25581
22,22,36840
22,22,42532
22,22,64910
22,22,73814
22,22,74778
22,22,94288
22,22,96439
23,23,2858
23,23,12597
23,23,40582
23,23,48944
23,23,57602
23,23,73654
23,23,81197
23,23,87661
23,23,90696
23,23,91446
23,23,98430
24,24,1081
24,24,15057
24,24,19617
24,24,27889
24,24,29014
24,24,41713
24,24,44371
24,24,47297
24,24,47534
24,24,50270
24,24,68992
24,24,68993
24,24,81900
24,24,83663
24,24,84447
25,25,15757
25,25,28371
25,25,33742
25,25,44198
25,25,45902
25,25,48831
25,25,58496
25,25,75590
25,25,79556
25,25,83392
25,25,83650
25,25,92393
26,26,1735
26,26,33771
26,26,41387
26,26,53866
26,26,57878
26,26,59961
26,26,63098
26,26,87641
27,27,3690
27,27,4582
27,27,31210
27,27,35054
27,27,43978
27,27,49957
27,27,52761
27,27,58576
27,27,61888
27,27,63003
27,27,63833
27,27,65480
27,27,78283
27,27,85674
28,28,10331
28,28,25200
28,28,56451
28,28,65353
28,28,82378
29,29,3766
29,29,5602
29,29,13875
29,29,19705
29,29,34688
29,29,41602
29,29,42653
29,29,52980
29,29,53485
29,29,56300
29,29,65988
29,29,85508
29,29,93227
30,30,19081
30,30,29387
30,30,62510
31,31,908
31,31,5517
31,31,7061
31,31,7349
31,31,16505
31,31,25418
31,31,35036
31,31,62132
31,31,83696
31,31,94713
32,32,3484
32,32,19953
32,32,28245
32,32,30553
32,32,39684
32,32,42814
32,32,43819
32,32,56569
32,32,60429
32,32,61220
32,32,87518
32,32,97763
33,33,1859
33,33,22848
33,33,26602
33,33,50089
33,33,71768
33,33,72511
33,33,80108
34,34,835
34,34,4049
34,34,10700
34,34,10907
34,34,25510
34,34,30213
34,34,32947
34,34,44058
34,34,83049
34,34,88257
35,35,32146
35,35,63415
36,36,5420
36,36,13840
36,36,25379
36,36,28125
36,36,28653
36,36,88006
36,36,95011
37,37,22950
37,37,44809
37,37,45867
37,37,56031
37,37,57979
37,37,61937
37,37,78216
37,37,82253
37,37,83263
37,37,88770
37,37,98278
38,38,12438
38,38,19380
38,38,25387
38,38,26954
38,38,27962
38,38,51496
38,38,59644
38,38,61367
38,38,66582
38,38,71739
38,38,80252
38,38,89671
38,38,92808
38,38,94284
38,38,95905
39,39,6144
39,39,12359
39,39,37876
39,39,44072
39,39,49957
39,39,51651
39,39,59527
39,39,98471
40,40,20947
40,40,26933
40,40,41079
40,40,76367
41,41,16218
41,41,47485
41,41,65296
41,41,81662
41,41,83712
41,41,95261
42,42,16178
42,42,25782
42,42,27909
42,42,30981
42,42,35302
42,42,38796
42,42,73702
43,43,13191
43,43,30231
43,43,34680
43,43,51532
43,43,59743
43,43,64982
43,43,66219
43,43,82260
43,43,86557
43,43,98010
44,44,22215
44,44,30703
44,44,36652
44,44,72885
44,44,74010
44,44,77222
45,45,7423
45,45,33752
45,45,52676
45,45,52738
45,45,56505
45,45,60268
45,45,63696
45,45,82164
45,45,89549
45,45,98921
46,46,13428
46,46,20104
46,46,26597
46,46,45370
46,46,45918
46,46,52606
46,46,56003
46,46,69839
46,46,72265
46,46,72853
46,46,83829
46,46,85304
46,46,93361
46,46,93551
46,46,97495
46,46,98964
47,47,21508
47,47,21723
47,47,24550
47,47,32355
47,47,32413
47,47,43110
47,47,46412
47,47,49300
47,47,52079
47,47,63998
47,47,64052
47,47,68510
47,47,71898
47,47,74591
48,48,1526
48,48,3479
48,48,32842
48,48,38537
48,48,45678
48,48,67137
48,48,77375
48,48,78402
48,48,82803
48,48,82970
48,48,83532
48,48,86440
48,48,92334
48,48,97573
49,49,19358
49,49,25653
49,49,32469
49,49,35039
49,49,51111
49,49,65469
49,49,70647
49,49,73081
49,49,92258
50,50,19256
50,50,19379
50,50,35921
50,50,39040
50,50,42515
50,50,48564
50,50,56182
50,50,69072
50,50,77280
50,50,84693
51,51,5975
51,51,8885
51,51,25040
51,51,35565
51,51,35616
51,51,36783
51,51,38212
51,51,45973
51,51,87829
51,51,89784
52,52,7379
52,52,17107
52,52,23857
52,52,31778
52,52,32896
52,52,36743
52,52,41188
52,52,44831
52,52,49520
52,52,49543
52,52,67041
52,52,76922
52,52,83030
52,52,88788
52,52,90827
52,52,93368
52,52,95005
52,52,95646
53,53,35864
53,53,54283
53,53,65849
54,54,13313
54,54,29776
54,54,31046
54,54,63485
54,54,63598
54,54,73937
54,54,93812
55,55,4914
55,55,47626
55,55,53991
55,55,67992
55,55,80473
56,56,2053
56,56,6266
56,56,7094
56,56,9464
56,56,12441
56,56,19352
56,56,22156
56,56,24051
56,56,36943
56,56,40477
56,56,50990
56,56,52328
56,56,59397
56,56,62781
56,56,64666
56,56,74281
56,56,76509
56,56,81550
56,56,82593
56,56,83895
56,56,85705
56,56,95775
57,57,13316
57,57,23207
57,57,33621
57,57,48394
57,57,61812
57,57,70854
57,57,85162
58,58,7134
58,58,12740
58,58,30718
58,58,38005
58,58,42797
58,58,56171
58,58,58386
58,58,62996
58,58,68977
58,58,77916
58,58,85089
58,58,87571
58,58,98894
59,59,14870
59,59,31125
59,59,49321
59,59,52096
59,59,64254
59,59,71165
59,59,92477
59,59,93557
59,59,94645
60,60,607
60,60,36485
60,60,41580
60,60,43838
60,60,63610
60,60,69061
60,60,77382
60,60,96604
61,61,2670
61,61,7988
61,61,11250
61,61,16151
61,61,21879
61,61,24682
61,61,31576
61,61,48718
61,61,50341
61,61,57092
61,61,58307
61,61,71853
61,61,80003
61,61,94502
61,61,97733
62,62,1990
62,62,2479
62,62,8184
62,62,17539
62,62,25995
62,62,50752
62,62,62860
62,62,74191
62,62,74735
62,62,81190
62,62,86572
62,62,91793
62,62,95497
62,62,97488
63,63,5835
63,63,8563
63,63,11719
63,63,29653
63,63,35555
63,63,43379
63,63,48040
63,63,77441
63,63,80160
64,64,1827
64,64,12523
64,64,48161
64,64,48980
64,64,49253
64,64,55482
64,64,65469
64,64,79162
64,64,92824
65,65,3271
65,65,5164
65,65,10216
65,65,12174
65,65,42326
65,65,46844
65,65,67721
65,65,81900
65,65,97948
66,66,12682
66,66,24948
66,66,28839
66,66,36587
66,66,67984
66,66,83264
67,67,36283
67,67,36647
67,67,38823
67,67,48659
67,67,70974
67,67,86113
67,67,89043
67,67,93378
68,68,555
68,68,5522
68,68,73832
68,68,74908
68,68,75275
68,68,77765
69,69,3035
69,69,11989
69,69,13354
69,69,17172
69,69,24864
69,69,26882
69,69,34357
69,69,34921
69,69,41129
69,69,41172
69,69,69734
69,69,78777
69,69,85460
69,69,91450
69,69,96587
70,70,14407
70,70,22236
70,70,23805
70,70,28584
70,70,35133
70,70,41073
70,70,46698
70,70,49135
70,70,55369
70,70,76341
70,70,80694
70,70,80774
70,70,82457
70,70,82646
70,70,86725
70,70,95484
70,70,98514
71,71,12990
71,71,38327
71,71,46245
71,71,81036
72,72,5177
72,72,6294
72,72,7968
72,72,13479
72,72,16921
72,72,17327
72,72,22294
72,72,23126
72,72,61998
72,72,77475
72,72,78571
72,72,79782
72,72,99490
73,73,9427
73,73,13388
73,73,14672
73,73,30039
73,73,31556
73,73,38502
73,73,39697
73,73,56955
73,73,88666
73,73,91636
74,74,14318
74,74,23878
74,74,34057
74,74,55822
74,74,67872
74,74,73757
74,74,95449
75,75,8422
75,75,11799
75,75,15971
75,75,16151
75,75,26741
75,75,31576
75,75,43368
75,75,48718
75,75,77906
75,75,82212
75,75,84041
76,76,471
76,76,16299
76,76,34476
76,76,39011
76,76,44639
76,76,48718
76,76,61116
77,77,7955
77,77,14425
77,77,14807
77,77,15602
77,77,20527
77,77,24078
77,77,25623
77,77,34360
77,77,40467
77,77,54492
77,77,60664
77,77,61477
77,77,71418
78,78,20378
78,78,23976
78,78,26708
78,78,27031
78,78,36270
78,78,80105
78,78,84672
78,78,94050
79,79,31519
79,79,53464
79,79,87043
79,79,87256
79,79,89436
79,79,98589
80,80,28149
80,80,35873
80,80,47732
80,80,49253
80,80,52096
80,80,54669
80,80,75286
80,80,93617
80,80,94998
80,80,96243
80,80,99662
81,81,40557
81,81,43228
81,81,56034
81,81,81823
81,81,83975
81,81,85485
81,81,92706
81,81,93751
81,81,95875
81,81,99983
82,82,1804
82,82,11722
82,82,12290
82,82,17148
82,82,21153
82,82,37067
82,82,95087
83,83,21421
83,83,33288
83,83,42845
83,83,44963
83,83,58261
83,83,91572
83,83,98010
84,84,1581
84,84,3942
84,84,13879
84,84,21737
84,84,32068
84,84,37979
84,84,41335
84,84,68468
84,84,73857
84,84,73966
84,84,76951
84,84,78127
84,84,78492
84,84,81251
84,84,91735
84,84,97286
85,85,18035
85,85,22375
85,85,32389
85,85,38694
85,85,39941
85,85,46275
85,85,68482
85,85,68667
85,85,74473
85,85,94632
86,86,4676
86,86,7542
86,86,19081
86,86,20748
86,86,22583
86,86,23761
86,86,32757
86,86,54134
86,86,70553
86,86,74812
86,86,82173
86,86,94419
86,86,97509
87,87,17890
87,87,28667
87,87,38149
87,87,45097
87,87,61254
87,87,64123
87,87,78460
87,87,91388
87,87,95495
87,87,95529
88,88,6197
88,88,20400
88,88,34298
88,88,38126
88,88,42608
88,88,44579
88,88,49540
88,88,50294
88,88,61398
88,88,63977
88,88,67935
88,88,70507
88,88,86240
88,88,97109
89,89,6013
89,89,12691
89,89,14638
89,89,51770
89,89,65249
89,89,76907
90,90,18747
90,90,21335
90,90,30524
90,90,31631
90,90,33182
90,90,35568
90,90,40425
90,90,50092
90,90,66679
90,90,71129
90,90,81466
90,90,83943
90,90,95116
91,91,539
91,91,12139
91,91,36506
91,91,52481
91,91,53016
91,91,73189
91,91,98253
92,92,2428
92,92,3065
92,92,9594
92,92,13453
92,92,34581
92,92,37077
92,92,41474
92,92,43666
92,92,47548
92,92,51765
92,92,54669
92,92,55530
92,92,58863
92,92,59246
92,92,60365
92,92,60443
92,92,61339
92,92,62105
92,92,62515
92,92,64594
92,92,70891
92,92,98802
93,93,2849
93,93,14099
93,93,22816
93,93,24816
93,93,29003
93,93,32514
93,93,38483
93,93,44316
93,93,44667
93,93,52378
93,93,71119
93,93,82804
93,93,90586
93,93,92019
93,93,96398
94,94,2948
94,94,23260
94,94,24034
94,94,26328
94,94,27228
94,94,38700
94,94,38818
94,94,49366
94,94,53290
94,94,71952
94,94,76554
94,94,87631
94,94,89330
94,94,91795
94,94,96032
95,95,6730
95,95,12933
95,95,21031
95,95,52284
95,95,59255
95,95,76660
95,95,87466
95,95,98447
96,96,8348
96,96,19579
96,96,21330
96,96,21862
96,96,33494
96,96,38783
96,96,94425
96,96,99459
97,97,2098
97,97,5742
97,97,6376
97,97,10129
97,97,16365
97,97,19107
97,97,31080
97,97,34183
97,97,44061
97,97,44359
97,97,46262
97,97,49966
97,97,58198
97,97,64374
97,97,80829
98,98,6004
98,98,13371
98,98,13457
98,98,25279
98,98,28427
98,98,40500
98,98,41571
98,98,90819
98,98,91637
99,99,12784
99,99,15785
99,99,30014
99,99,35376
99,99,46128
99,99,50549
99,99,61591
99,99,61996
99,99,74894
99,99,75925
99,99,85806
99,99,90309
100,100,4130
100,100,18474
100,100,21123
100,100,22360
100,100,29340
100,100,31382
100,100,40389
100,100,58995
100,100,59757
100,100,77470
101,101,5310
101,101,7235
101,101,65584
101,101,68983
101,101,71434
101,101,74733
101,101,85467
101,101,88369
101,101,89180
101,101,90275
101,101,92002
101,101,97757
102,102,3021
102,102,12682
102,102,31051
102,102,37010
102,102,47842
102,102,49878
102,102,58769
102,102,78479
102,102,81198
102,102,83264
102,102,98548
103,103,395
103,103,3271
103,103,5164
103,103,10216
103,103,26494
103,103,46330
103,103,69846
103,103,74204
103,103,80337
103,103,88517
103,103,94854
104,104,3792
104,104,11746
104,104,14596
104,104,26723
104,104,32501
104,104,37450
104,104,44121
104,104,47476
104,104,53573
104,104,53747
104,104,67333
104,104,79288
104,104,80130
104,104,86063
104,104,90910
105,105,3542
105,105,3559
105,105,3774
105,105,16883
105,105,22304
105,105,23434
105,105,29433
105,105,52184
105,105,64853
105,105,69423
105,105,74540
105,105,82765
105,105,89002
106,106,6028
106,106,22981
106,106,23203
106,106,37550
106,106,56702
106,106,67943
106,106,69515
106,106,74956
107,107,1416
107,107,3559
107,107,24375
107,107,30807
107,107,32412
107,107,36151
107,107,37792
107,107,39110
107,107,44849
107,107,64260
107,107,75688
107,107,82072
107,107,86538
107,107,92494
107,107,99948
108,108,13840
108,108,24973
108,108,39584
108,108,40271
108,108,50938
108,108,83545
108,108,97922
109,109,21121
109,109,32135
109,109,71875
109,109,91684
110,110,4612
110,110,5254
110,110,21891
110,110,22092
110,110,25724
110,110,29722
110,110,41180
110,110,44193
110,110,49936
110,110,70336
110,110,71481
110,110,79104
110,110,96732
110,110,96816
111,111,6004
111,111,13371
111,111,21840
111,111,25279
111,111,30236
111,111,37011
111,111,41571
111,111,41961
111,111,45921
111,111,65683
111,111,69525
111,111,74627
111,111,79172
111,111,88019
111,111,92974
111,111,95241
112,112,6470
112,112,6870
112,112,10700
112,112,11619
112,112,11803
112,112,12507
112,112,13107
112,112,18691
112,112,19303
112,112,25954
112,112,30665
112,112,52304
112,112,58842
112,112,59009
112,112,65587
112,112,71795
112,112,75331
112,112,76429
112,112,94335
113,113,5524
113,113,7915
113,113,15723
113,113,31810
113,113,37940
113,113,62418
113,113,64691
113,113,66573
113,113,83680
113,113,85625
113,113,90063
113,113,94021
114,114,1275
114,114,26428
114,114,34030
114,114,37076
114,114,81994
114,114,90057
114,114,95554
114,114,96753
115,115,4012
115,115,59035
115,115,60307
115,115,61488
115,115,68135
115,115,74956
115,115,84719
115,115,99224
116,116,14609
116,116,22479
116,116,37910
116,116,51447
116,116,53396
116,116,55526
116,116,61779
116,116,83045
117,117,14414
117,117,44245
117,117,62101
117,117,89151
117,117,98013
118,118,6625
118,118,13649
118,118,36184
118,118,43578
118,118,50686
118,118,52250
118,118,83186
118,118,90596
119,119,12642
119,119,26163
119,119,31013
119,119,33116
119,119,35413
119,119,42729
119,119,47890
119,119,76175
119,119,77886
119,119,82412
120,120,27947
120,120,36051
120,120,38539
120,120,39933
120,120,50826
120,120,85836
120,120,95807
120,120,98373
121,121,14616
121,121,17067
121,121,18316
121,121,25562
121,121,30610
121,121,31603
121,121,41611
121,121,45335
121,121,49980
121,121,59370
121,121,62502
121,121,67858
121,121,81227
121,121,87639
121,121,88167
121,121,89833
121,121,99600
122,122,234
122,122,4083
122,122,9200
122,122,12257
122,122,13312
122,122,54874
122,122,79910
123,123,5976
123,123,16696
123,123,17347
123,123,24660
123,123,25456
123,123,33456
123,123,40280
123,123,40776
123,123,62545
123,123,74395
123,123,76715
123,123,77570
123,123,80109
123,123,95513
123,123,97937
123,123,98769
124,124,49791
124,124,50193
124,124,58244
124,124,63265
124,124,71757
124,124,76175
125,125,1191
125,125,1689
125,125,5609
125,125,20858
125,125,21040
125,125,39011
125,125,59041
125,125,60039
125,125,92476
125,125,96293
126,126,16516
126,126,45299
126,126,48454
126,126,54380
126,126,73014
126,126,73865
126,126,78219
126,126,98831
127,127,22642
127,127,30581
127,127,72310
127,127,80545
127,127,92195
128,128,7539
128,128,9914
128,128,15527
128,128,23268
128,128,24157
128,128,38145
128,128,38281
128,128,40302
128,128,40836
128,128,60217
128,128,69723
128,128,79607
128,128,94403
129,129,12376
129,129,13445
129,129,14254
129,129,34520
129,129,47111
129,129,68572
129,129,69322
129,129,98528
130,130,580
130,130,1462
130,130,5475
130,130,21779
130,130,23784
130,130,29124
130,130,55011
130,130,84080
130,130,86622
130,130,97522
131,131,7014
131,131,7352
131,131,15401
131,131,18409
131,131,24238
131,131,75620
132,132,2952
132,132,5920
132,132,7114
132,132,7920
132,132,17560
132,132,19617
132,132,25161
132,132,39749
132,132,61432
132,132,62289
132,132,66069
132,132,70015
133,133,4813
133,133,8877
133,133,10463
133,133,28089
133,133,33545
133,133,42411
133,133,46445
133,133,48718
133,133,58372
133,133,67085
133,133,86702
133,133,91944
134,134,3010
134,134,8777
134,134,32795
134,134,57088
134,134,62218
134,134,65008
134,134,66392
134,134,81971
134,134,83612
134,134,85057
134,134,86305
134,134,91412
135,135,4682
135,135,19205
135,135,64212
135,135,67555
135,135,71136
135,135,86086
136,136,5583
136,136,17388
136,136,21324
136,136,23652
136,136,25041
136,136,28833
136,136,30105
136,136,40584
136,136,45201
136,136,49120
136,136,50045
136,136,53689
136,136,67611
136,136,90193
137,137,1843
137,137,23733
137,137,43716
137,137,44358
137,137,69630
137,137,75874
137,137,81648
137,137,86350
137,137,87734
137,137,97380
138,138,12607
138,138,18279
138,138,25654
138,138,26933
138,138,33913
138,138,37007
138,138,47738
138,138,49546
138,138,54283
138,138,59902
138,138,64713
138,138,73858
138,138,90300
138,138,92913
139,139,4841
139,139,43689
139,139,51363
139,139,53797
139,139,54162
139,139,63979
139,139,80841
139,139,83866
139,139,84041
139,139,89287
139,139,95201
140,140,7252
140,140,21264
140,140,27455
140,140,33178
140,140,39863
140,140,49615
140,140,67868
140,140,74140
140,140,75577
140,140,84927
140,140,87602
141,141,1265
141,141,1582
141,141,12453
141,141,18801
141,141,19055
141,141,21114
141,141,42823
141,141,44881
141,141,51301
141,141,66742
141,141,74472
141,141,91358
141,141,96546
141,141,97187
142,142,7186
142,142,21736
142,142,24432
142,142,24487
142,142,34719
142,142,43511
142,142,45761
142,142,48574
142,142,49592
142,142,61360
142,142,98494
143,143,8215
143,143,17492
143,143,18558
143,143,34319
143,143,46401
143,143,52630
143,143,64501
143,143,77371
143,143,90652
144,144,2472
144,144,2800
144,144,16163
144,144,20923
144,144,31358
144,144,33529
144,144,89005
144,144,93091
145,145,5206
145,145,7700
145,145,9502
145,145,15082
145,145,17622
145,145,22678
145,145,28531
145,145,33935
145,145,42865
145,145,52157
145,145,56232
145,145,57858
145,145,87725
145,145,92004
145,145,99439
146,146,2200
146,146,4096
146,146,10545
146,146,23200
146,146,32172
146,146,49953
146,146,52770
146,146,64911
146,146,66275
147,147,2528
147,147,3470
147,147,4944
147,147,15019
147,147,24948
147,147,28839
147,147,36587
147,147,37935
147,147,60929
147,147,67984
147,147,81956
147,147,83288
147,147,98025
148,148,10189
148,148,19197
148,148,19691
148,148,28594
149,149,1213
149,149,10812
149,149,21209
149,149,23951
149,149,33245
149,149,33300
149,149,38312
149,149,41434
149,149,56455
149,149,58399
149,149,75344
149,149,96021
150,150,11415
150,150,12597
150,150,13151
150,150,25410
150,150,58642
150,150,72838
150,150,89553
150,150,91971
151,151,26079
151,151,27832
151,151,40990
151,151,56800
151,151,61824
151,151,73466
151,151,74324
152,152,6409
152,152,9578
152,152,20337
152,152,24510
152,152,27622
152,152,29657
152,152,29969
152,152,47361
152,152,52675
152,152,53278
153,153,13320
153,153,19304
153,153,41584
153,153,44921
153,153,50659
153,153,52024
153,153,52941
153,153,73046
153,153,76001
153,153,80412
153,153,94072
153,153,95476
153,153,96743
154,154,4723
154,154,5758
154,154,6697
154,154,21915
154,154,40390
154,154,49182
154,154,57470
154,154,68573
154,154,96700
155,155,4999
155,155,6810
155,155,11588
155,155,39047
155,155,60998
155,155,66252
155,155,73417
155,155,84611
155,155,85695
155,155,98066
156,156,8672
156,156,23844
156,156,42901
156,156,48750
156,156,52520
156,156,61424
156,156,68897
156,156,71665
156,156,73425
156,156,81919
156,156,84108
156,156,91121
157,157,4045
157,157,15349
157,157,17718
157,157,19427
157,157,21099
157,157,29032
157,157,29462
157,157,51845
157,157,57369
157,157,65695
157,157,69827
157,157,75923
158,158,12939
158,158,14272
158,158,34159
158,158,44220
158,158,70869
158,158,83269
158,158,98855
159,159,5817
159,159,26619
159,159,29747
159,159,47932
159,159,48924
159,159,66409
159,159,69335
159,159,81774
159,159,84694
159,159,92301
160,160,7021
160,160,9393
160,160,14527
160,160,15473
160,160,18354
160,160,23404
160,160,27118
160,160,30736
160,160,51197
160,160,66311
160,160,71559
160,160,75845
160,160,88608
160,160,89133
160,160,98021
161,161,5025
161,161,25257
161,161,48740
161,161,77404
161,161,78559
162,162,23980
162,162,26041
162,162,42823
162,162,47974
162,162,57189
162,162,57228
162,162,86682
162,162,87264
162,162,87265
163,163,1755
163,163,6004
163,163,20929
163,163,21595
163,163,42429
163,163,63734
163,163,82657
163,163,84101
163,163,93651
164,164,9603
164,164,13445
164,164,14254
164,164,19850
164,164,23012
164,164,26391
164,164,42533
164,164,68572
164,164,75151
164,164,98528
165,165,31421
165,165,33621
165,165,44406
165,165,70854
165,165,71854
165,165,85162
166,166,4747
166,166,9232
166,166,17060
166,166,21463
166,166,34342
166,166,41748
166,166,46404
166,166,49380
166,166,70679
166,166,73984
166,166,78697
166,166,79527
166,166,84613
166,166,86853
167,167,1823
167,167,14931
167,167,16883
167,167,17593
167,167,44831
167,167,46172
167,167,63409
167,167,69328
167,167,74508
167,167,74997
167,167,85150
167,167,96844
168,168,2227
168,168,9408
168,168,17347
168,168,28829
168,168,29769
168,168,30396
168,168,47738
168,168,63296
168,168,69629
168,168,79319
168,168,79711
168,168,96618
169,169,4499
169,169,20494
169,169,31945
169,169,77211
170,170,13326
170,170,18290
170,170,27452
170,170,42867
170,170,45370
170,170,52184
170,170,59869
170,170,60671
170,170,66697
170,170,69839
170,170,73856
170,170,93551
170,170,98964
171,171,8058
171,171,23857
171,171,24679
171,171,42575
171,171,43145
171,171,43923
171,171,44315
171,171,49830
171,171,56277
171,171,59591
171,171,61964
171,171,69549
171,171,74994
171,171,81717
171,171,83423
171,171,91194
171,171,92921
171,171,95937
171,171,96329
172,172,4028
172,172,38255
172,172,46333
172,172,50772
172,172,54733
172,172,73022
172,172,74785
173,173,29
173,173,2714
173,173,5614
173,173,16171
173,173,24585
173,173,33810
173,173,33866
173,173,40878
173,173,42748
173,173,78958
173,173,87890
173,173,91313
174,174,6059
174,174,10277
174,174,20728
174,174,21637
174,174,23476
174,174,24491
174,174,27708
174,174,42347
174,174,42700
174,174,49633
174,174,70043
174,174,72761
174,174,79329
174,174,80246
175,175,1982
175,175,19453
175,175,23127
175,175,53505
175,175,57302
175,175,57323
175,175,61415
175,175,68232
175,175,69510
175,175,72046
175,175,76408
175,175,77219
175,175,87992
175,175,92231
175,175,96925
176,176,2333
176,176,3271
176,176,4975
176,176,5290
176,176,7182
176,176,35527
176,176,67009
176,176,70360
176,176,72583
176,176,81320
176,176,91705
176,176,95027
177,177,5835
177,177,16686
177,177,30064
177,177,53708
177,177,55218
177,177,73402
177,177,83398
178,178,2445
178,178,11447
178,178,28133
178,178,31374
178,178,33860
178,178,34820
178,178,53961
178,178,56420
178,178,84554
178,178,90796
179,179,5036
179,179,20496
179,179,22609
179,179,29691
179,179,33698
179,179,41051
179,179,47916
179,179,53203
179,179,71541
179,179,91627
179,179,93043
180,180,13313
180,180,20269
180,180,29776
180,180,31046
180,180,44376
180,180,49474
180,180,63485
180,180,63598
180,180,73937
180,180,93812
181,181,14292
181,181,15995
181,181,40982
182,182,3279
182,182,15141
182,182,26980
182,182,33780
182,182,41993
182,182,61800
182,182,62959
182,182,71931
182,182,75121
182,182,77534
182,182,88607
183,183,12139
183,183,15216
183,183,21723
183,183,22945
183,183,24550
183,183,32355
183,183,32413
183,183,46412
183,183,69064
183,183,71898
184,184,16255
184,184,30953
184,184,58807
184,184,62044
184,184,64906
184,184,66967
184,184,77386
184,184,85231
184,184,88811
184,184,93812
185,185,8553
185,185,20302
185,185,32435
185,185,35393
185,185,35525
185,185,47032
185,185,64038
185,185,66588
185,185,85239
185,185,90006
185,185,94766
186,186,12625
186,186,19376
186,186,31642
186,186,51461
186,186,54063
186,186,64982
186,186,71211
186,186,73942
187,187,15933
187,187,20959
187,187,47649
187,187,53038
187,187,66084
187,187,91952
188,188,16978
188,188,35333
188,188,49486
188,188,57081
188,188,72659
188,188,73791
188,188,85026
188,188,85601
188,188,85836
189,189,5848
189,189,8240
189,189,13339
189,189,21934
189,189,24814
189,189,51814
189,189,61109
190,190,1275
190,190,25778
190,190,26428
190,190,29727
190,190,37076
190,190,51837
190,190,59798
190,190,81994
190,190,90057
190,190,95554
191,191,14414
191,191,14633
191,191,19087
191,191,19630
191,191,35936
191,191,44245
191,191,48580
191,191,49328
191,191,62101
191,191,70590
191,191,82026
191,191,98013
192,192,4360
192,192,14159
192,192,15566
192,192,24829
192,192,26915
192,192,28162
192,192,29193
192,192,32493
192,192,46698
192,192,51841
192,192,60765
192,192,76922
192,192,78291
192,192,79159
192,192,83347
192,192,83760
192,192,89515
192,192,92258
192,192,95646
193,193,4745
193,193,5909
193,193,22767
193,193,32007
193,193,35552
193,193,58531
193,193,67992
193,193,76547
194,194,4456
194,194,17288
194,194,24391
194,194,26681
194,194,53297
194,194,57766
194,194,57963
194,194,61733
194,194,63558
194,194,64013
194,194,71885
194,194,73914
194,194,90866
195,195,4427
195,195,16023
195,195,24566
195,195,31633
195,195,36038
195,195,51232
195,195,52972
195,195,77021
195,195,80771
195,195,81012
195,195,82273
196,196,962
196,196,15163
196,196,22140
196,196,40477
196,196,58266
196,196,59753
196,196,63569
